isbn,summary,rating
0425173615,"In a novel set in turnofthecentury New York, a midwife and a cop
investigate the murder of a charity girl, who traded her favors for
trinkets and ended up killed by one of her clients.",8
0812551532,"While studying at Harvard University, Richard Hamilton is challenged
by his father to deliver $30,000 to the frontier town of St. Louis,
where he is robbed, kidnapped, and sold into a two-year indenture",8
0312263449,"Narrates the author&#39;s journey to Iran with a male friend,
describing her encounters with hospitable neighbors and shopkeepers
who live normal lives away from the headline-making terrorism and
Islamic fundamentalism.",8
0671602705,"Describes the management of day-to-day life in an orthodox Jewish
household, discusses education, raising children, dress, and speech,
and explains the celebration and significance of Orthodox traditions",10
0843946385,"A LIVING DEATH Beverly thought she had found something special with
Carl, until she realized that he had stolen from her.",1
0385420161,"Despite the fact that she has fallen in love with a young man, Tita,
the youngest of three daughters born to a tyrannical ranch must obey
tradition and remain single and at home to care for her mother.",8
0452277337,"When Roxanne Walker de Persand&#39;s husband leaves her pregnant and
alone, she turns for help to her sister, Isabel, but the de Persand
family subtly governs her choice for divorce, especially since she has
a painting worth millions in her ...",7
0553109839,"Blackmailed by a master assassin to agree to perform life-saving
surgery on the killer, famous neurosurgeon Jesse Copeland struggles
with the choice between saving a terrorist&#39;s life or the lives of
those he threatens. 150,000 first ...",8
0670891576,"Recounts the story of the 1820 wreck of the whaleship Essex, which
inspired Melville&#39;s classic &quot;Moby-Dick,&quot; and describes
its doomed crew&#39;s ninety-day attempt to survive whale attacks and
the elements on three tiny lifeboats These subsets ...",9
1400032717,"Despite his overwhelming fear of interacting with people, Christopher,
a mathematically-gifted, autistic fifteen-year-old boy, decides to
investigate the murder of a neighbor&#39;s dog and uncovers secret
information about his mother.",8
0425184129,"The humorist offers a fiction debut that describes the lives of the
troubled denizens of Coconut Grove, including a career-threatened
adman, an alcoholic embezzler dodging a couple of hit men, and their
dysfunctional families.",8
0140259112,"The four Taternall sisters--Josie, Cam, Lila, and Evie--come together
to celebrate the holidays and heal ten years of family secrets,
misunderstandings, and recriminations that have kept them apart",8
0439339170,"Obi-Wan Kenobi and Anakin Skywalker, Master and apprentice, chosen by
fate, destined for conflict.",8
0375401598,"Presents the first in a series of novels featuring David Talbot, a
fledgling vampire, who sets out to become a chronicler in Paris, where
he meets Pandora, a two-thousand-year-old vampire",7
0312305060,"By the end of the novel, these three stories intertwine in remarkable
ways, and finally come together in an act of subtle and haunting
grace. The Hours is the winner of the 1999 Pulitzer Prize for Fiction.",7
0394751043,"An adaptation of the legend of Theseus who masters the art of bull
leaping and slays the Minotaur in the process of fulfilling his
destiny",9
0451456718,"Three men, sworn enemies, vie for sway over the girl witch--a blue-
eyed innocent--who is to rule over the Dark Kingdom, commencing a
ruthless game of politics, magic and betrayal, in which the weapons
are love and hate. Original.",10
0451456726,"For young Jaenelle, amnesia keeps her frightening memories at bay.",7
0451456734,"Jaenelle reigns as Queen of Ebon Askavi only as long as she can stave
off her enemies, but she cannot do this without help from her consort,
Daemon, whose love will help to secure her power, but his love might
not be enough",10
0765342987,"Sold into indentured servitude at the exotic Night Court as a child,
PhFdre n= Delaunay, faces a difficult choice between honor and duty as
she deals with a world of glittering luxury, conspiracy, sacrifice,
and betrayal and plays a key ...",9
0312872399,"Phedre no Delaunay, now ruler of her people, faces new challenges,
including court intrigues, factions out to remove her from her throne,
the return of the ruthless Melisande Sharizai, and a conspiracy that
could destroy all humankind.",8
0061097314,"Available for the first time in mass-market, this edition of Barbara
Kingsolver&#39;s bestselling novel, The Bean Trees, will be in stores
everywhere in September.",8
039480001X,"Two children sitting at home on a rainy day are visited by the Cat in
the Hat who shows them some tricks and games.",10
0345273303,"In the process, this stunningly original seriocomic thriller eating a
literary hotdog and eroding the borders of the mind. From the Trade
Paperback edition.",9
0875421180,"Provides an overview of the earth-oriented religion, featuring
solitary rituals for the Esbats and Sabbats, exercises to help develop
magical proficiency, spells, and recipes.",8
0385484518,"A sportswriter conveys the wisdom of his late mentor, professor Morrie
Schwartz, recounting their weekly conversations as Schwartz lay dying",8
0460872125,"Human foibles and early-nineteenth-century manners are satirized in
this romantic tale of country English family life",8
0345419995,"The Pulitzer Prize-winning humorist and author of Dave Barry&#39;s
Guide to Guys presents a collection of his funniest newspaper columns
that includes wry observations on everything American. Reprint.",6
0385238614,"Jane and Trish, two career women, meet at lunch to talk about their
work, their romances, and their goals",3
0345390458,"When the body of a Russian embassy official turns up floating in
Havana Bay, detective Arkady Renko is sent to Cuba to identify it,
only to find himself caught up in a dangerous conspiracy that will do
anything to seize control of Cuba.",6
0449212602,"But all of that is gone now...everything has changed. &quot;Deserves
the highest praise.&quot; SAN FRANCISCO CHRONICLE From the Paperback
edition. &quot;Splendid.",8
0385336179,"Something old, something new, something borrowed ... and something
else new ...",8
0553582755,"When Micky Bellsong encounters disabled Leilani Klonk and her
stepfather, Preston Maddoc, she finally finds some purpose in her
troubled life, so when the family disappears, Micky embarks on an
arduous mission to find them.",7
0671640925,"Smart, scintillating, and simply hilarious, Kinsley, establishes here
bona fide credentials as the H.L. Mencken of our day and &quot;one of
the few columnists writing today who can keep Washington awake&quot;.
--The Washingtonian.",8
0886774268,"Vanyel, the powerful Herald-Mage, stands alone in the battle against
the evil forces threatening the once-peaceful kingdom of Valdemar,
accompanied only by his companion, Yfandes",9
1892065169,"Blue Queen Athryn Ardfalla, having usurped from the Red King, Kirith
Kirin, his rightful throne, has allied herself with an evil wizard,
Drudaen Keerfax, and oppresses the people.",8
0156628708,"Dalloway was the First Novel to Split the Atom. If the novel before
Mrs. Dalloway aspired to immensities of scope and scale, to heroic
journeys across vast landscapes, with Mrs.",7
156352600X,"Shows how to build wealth and improve your life by focusing more on
your passions and less on Wall Street hype.",8
0679427651,"An illustrated fashion guide based on the principles of Chic Simple
living offers a variety of both traditional and innovative ways to
fold scarves into halters, skirts, turbans, pillows, and other useful
accessories. 75,000 first printing. ...",5
