isbn,summary,rating
0671028367,"&quot;Fans of TV&#39;s CSI: Crime Scene Investigation should be in
heaven&quot; (People) stepping into the world of forensic
anthropologist Dr. Temperance Brennan, star of Kathy Reichs&#39;
electrifyingly authentic bestsellers.",8
0752837680,"When Elizabeth Stuart starts looking for a new home for herself and
her son, somewhere she can recover from a particularly bruising
divorce, Still Creek seems the answer to her dreams.",4
0142004278,"In his prime, Edward Bloom was an extraordinary man. There wasn&#39;t
anything he couldn&#39;t do - and do well.",7
031021758X,"Attorney Jill Clark must discover whether her client, Celia Shepherd,
is sincere in her Christian faith, or using it as a ploy to deflect
suspicion from herself in her husband&#39;s murder",7
0310217598,"After a bombing at the Newpointe Post Office, a gunman holds Jill
Clark hostage in her hotel room, but after he is apprehended and
claims to be innocent, Jill begins to wonder if he is as guilty as he
appears",5
1568654782,"When Katie Lapp finds the satin infant gown in the trunk in her
parents&#39; attic, she knows it holds a secret she must discover.",9
0446531480,"Recuperating at the Cedar Inn Spa, magazine writer-turned-sleuth
Bailey Weggins discovers a body in a massage room and investigates the
victim&#39;s past before finding herself falling for Jeffrey Beck, a
detective working on the case.",8
0451207645,"Attorney Dismas Hardy makes a discovery that threatens his family and
his friendship with homicide lieutenant Abe Glitsky while representing
Dr. Eric Kensing, a man accused of murdering the head of San
Francisco&#39;s largest HMO.",5
0440224705,"In her eagerly awaited new novel, which heralds the return of the
much-loved heroine V.I. Warshawski, Sara Paretsky revisits the gritty
urban landscape she illuminates with brilliant compassion and vivid
color.",7
0671577727,"Instead of remaining out of sight during her assignment to a forlorn
outpost, spaceship commander Honor Harrington, along with her vessel,
the Fearless, performs incredible flying maneuvers to stop a foreign
takeover of a major space ...",9
0452282829,"The Mulvaneys, at first a close and very lucky family, drift apart
over the years, until the youngest son, Judd, discovers the secret of
their downfall and sets out to help reunite the family",6
0515118249,"Jim Qwilleran and his feline sleuths, Koko and Yum Yum, investigate
the disappearance of a wealthy railroad buff--and alleged
multimillion-dollar embezzler--a case that becomes complicated by red
herrings, a tragic train wreck, and murder ...",7
0425104052,"Warned that death awaits him if he claims his inheritance of a cursed
ancestral manor, Sir Henry Baskerville calls on Sherlock Holmes for
assistance",7
0968288308,"This is an honest account of what actually transpired to tear the
Alsager family apart and how the Gang Ranch was wrested away from the
family&#39;s grasp, resulting in the tragic loss of one of
Canada&#39;s grandest and most historic assets.",10
0679746048,"The author offers a compelling memoir of her two years as a teenager
in a psychiatric hospital, sharing vivid portraits of her fellow
patients, their keepers, and her experiences during treatment",7
0140060898,Allie Fox is going to re-create the world.,7
0070064547,"This kit is for caregivers who want to provide brain-related
activities for seniors diagnosed with Alzheimers or Dementia.",8
006101351X,"October 1991. It was &quot;the perfect storm&quot;--a tempest that may
happen only once in a century--a nor&#39;easter created by so rare a
combination of factors that it could not possibly have been worse.",7
0064407667,"In the first two books alone, the three youngsters encounter a greedy
and repulsive villain, itchy clothing, a disastrous fire, a plot to
steal their fortune, a lumpy bed, a deadly serpent, a large brass
reading lamp, a long knife, and a ...",6
0679729917,"Stories relate the macabre exploits of an assortment of comical and
grotesque characters from all walks of life",10
0618126988,"Tales and legends chronicling the world&#39;s beginnings and the
happenings of the First Age, focusing on the theft of the Simarils--
the three jewels crafted by Fèeanor--by Morgoth, first Dark Lord of
Middle-earth.",8
0140446745,"A new selection of Vincent Van Gough&#39;s letters, based on an
entirely new translation, revealing his religious struggles, his
fascination with the French Revolution, his search for love and his
involvement in humanitarian causes.",10
0451628047,"The magnificent story of a man&#39;s way through the infinite torment
of Hell in his search for Paradise.",10
0486285537,"My Captain!&quot;; Dickinson: &quot;This Is My Letter to the
World&quot;; Yeats: &quot;When You Are Old&quot;; Frost: &quot;The
Road Not Taken&quot;; Millay: &quot;First Fig.",10
0805210555,"Collects the entire body of Kafka&#39;s short stories and parables,
reflecting his concern for modern man&#39;s search for identity,
place, and purpose",9
0399148450,"When fifty-one-year-old Nathan Smith, a once confirmed bachelor, is
found dead in his bed with a hole in his head made by a .38 caliber
slug, it is not hard to imagine Nathan&#39;s young bride as the one
with her finger on the trigger.",7
0446527017,"Immediately, she ditches her holiday to chase down the story that
could make her career. But in a town called Rojo Flats, an innocuous
stop at a convenience store thrusts her directly into the unfolding
story -- and a dangerous crime drama.",6
0671727796,"The lives of two sisters--Nettie, a missionary in Africa, and Celie, a
southern woman married to a man she hates--are revealed in a series of
letters exchanged over thirty years",8
0440509238,"Stand-up comedian Rachel Katz finds her life resembles her own punch
lines when her husband leaves her for another man, her son obsesses
over Barbra Streisand, her boyfriend leaves for South Africa, and a
sexy repairman turns her world ...",9
0446608653,"In this suspenseful Southern thriller and #1 New York Times
bestseller, an ambitious prosecutor investigates a high-stakes case
after Charleston&#39;s most powerful real estate magnate is murdered.",7
0446607657,"Frannie O&#39;Neill is a talented Colorado veterinarian haunted by her
husband&#39;s murder.",6
0446604844,"When Sidney Archer&#39;s perfect life is shattered by the death of her
husband, Jason Archer, in a plane crash, she learns that her husband
might still be alive and involved in a deadly and powerful game that
could topple the government.",6
0446611662,"While photographing birds at dawn, Fritz witnesses a fatal shooting.",7
0446523569,"What happens to her is unexpected, perhaps miraculous-an encounter
that embraces all our hopes for finding someone special, for having a
love that is timeless and everlasting.... Nicholas Sparks exquisitely
chronicles the human heart.",9
039915079X,"When a terrorist leader and a drug warlord form a dangerous alliance,
three new Hendley Associates agents--FBI agent Dominic Caruso, his
Marine captain brother Brian, and their cousin, Jack Ryan, Jr.--
encounter unexpected dangers.",7
038532748X,"As the time for her solo flight on the sixteenth birthday approaches,
Georgia begins to question the course of her life and her
relationships with the other women in her unusual family.",5
0689710879,"A group of children in Cornwall, including the three Drew siblings,
Will Stanton, and a mysterious boy named Bran, are drawn into a
dangerous battle between the forces of Light and the Dark.",9
1410729435,"&#39; The Hidden Story explains why the teaching of
&#39;psycholinguistic guessing&#39; to beginning readers, although it
manifestly results in a life-long disability, has been the
&#39;experts&#39;&#39; instructional preference ever since 1870,
although the term ...",10
