isbn,summary,rating
0312976275,experience world plum -- janet evanovich39s thriller it39s surreal it39s frenetic it39s incendiary hot six it39s,8
0345348656,thomas covenant finds magically shunted mysterious world land world threatened evil intentions lord foul despiser,8
0380813815,verily story biff miraculous filled remarkable journeys magic healings kung corpse reanimations demons hot babes,9
0385496095,combining elements spiritual study memoir author describes odyssey faith drawing troubled past explore ways faith sustains guides one39s daily life,6
0440241006,jack reacher takes undercover assignment investigate disappearance federal agent home notorious dealer reacher discovers dealer ties reacher39s past reacher,8
0515131679,after taking time order investigate gruesome murders children detective vincent o39mally led upstate new york holly newman sister killed similar case years earlier,3
0553298836,while investigating death young woman california gold- country resort town sacramento pi kat colorado learns victim appeared killer loose,8
068484267X,the author recounts childhood depression-era brooklyn child irish immigrants decide return worse poverty ireland infant sister,8
1573225789,an african american describes life white mother black father reflecting mother39s contributions life confusion identity,8
0345313860,when vampire lestat rock superstar finds conflict ancients powers imagining,6
0345353625,a rich compelling story generations magnificent women celebrating love pride sacrifice devotion unheralded triumph women39s lives,6
0345369947,doomed forever wander earth desperate quell insatiable hungers ramses damned turns edwardian london dr ramsey begins romance heiress julie stratford cursed past propels,8
0385306032,lit guild main with vanished thirty-first best-selling danielle steel brings life story woman faced unthinkable tragedy - mysterious abduction young,8
042517736X,a mysterious transmission depths atlantic ocean sends team oceanographers divers perilous quest search discovery transform modern science future humankind original,7
0060392452,so you39re feeling you39re wondering what39s give economy dick cheney39s pacemaker vw beetle here39s book,7
0060558865,ella girl unusual gift story charmed readers critics alike,9
0140230165,the author characters pooh books engage dialogue elucidating taoist principle te way small principle embodied piglet,8
0307115208,little critter imagines grows,7
0312986769,clare fergusson female priest episcopal church millers kill new york finds immersed murder newbown baby abandoned young mother brutally slain forcing deeply town39s,6
0312990456,all expert bounty hunter overnightand killed 1 new york times bestselling author janet evanovich one for the money a stephanie plum novel quotcomes roaring,8
0345404769,years wrongfully accused murder love alison successful san francisco attorney tony lord returns lake city ohio defend friend sam robb charged killing students confront,7
0345413369,for schools libraries as boundaries worlds begin dissolve lyra daemon will parry search father powerful magical knife,7
0345447409,determined bring closure painful past -- unsolved eleven- year-old abduction possible murder brother -- skilled fbi sketch artist kendra smith joins forces former lover special agent adam stark investigate,6
0425188787,working mt locust historic mississippi plantation park ranger anna pigeon body brother local candidate sheriff deal dark family secrets political intrigue investigates,6
0439061644,in quotchoose adventurequot story reader decide chance animorph join jake crew battle yeerks original,9
043912042X,esperanza mother forced leave life wealth privilege mexico work labor camps southern california adapt harsh circumstances facing mexican farm workers eve,8
0446360589,turow39s acclaimed topped international bestseller lists available trade paperback,7
0449000265,illuminates body39s healing systems ways optimize power individual systems,10
0553292722,thought golddigger less-than-cordial neighbors still creek newcomer elizabeth stuart finds reputation tarnished murdered body falls feet,6
055356160X,attorney laurel chandler fall charm notorious boy writer jack boudreaux seduced half women bayou breaux nbsp who listen,8
0553569910,the wife high-stakes international financier nell calder finds life shattered husband child killed disfigured events transform quiet unassuming wife determined woman bent,7
0553576801,original lisa gardner sold 20 years in 1993 graduated magna laude university pennsylvania,6
0553576925,awaking lengthy coma accident victim faith parker memory near-fatal crash previous life friend journalist dinah leighton mysteriously vanished visiting hospital,3
0553578693,when daughter fbi special agent pierce quincy suddenly death ruled accident investigator rainie conner uncovers evidence points killer ability unleash victims39 innermost fears,8
0553582135,assisting president39s catatonic daughter recover trauma witnessing murder melissa riley sister place safety hands mysterious underworld agent michael travis reprint,7
0553583441,after madman starts abduct women blind police sketch artist maggie barnes confront truth eerily accurate crime scene drawings past links current crimes,7
